origin,destination,airline,travel_date,quote_date,fare_class,base_fare,airline_surcharge,statutory_taxes,airport_charges,taxes_fees,total_fare
DEL,CCU,BW2,2026-10-01,2026-09-28,PREMIUM_ECONOMY,8382.85,1219.32,3353.14,2286.23,6858.69,15241.54
DEL,CCU,BW2,2026-10-05,2026-09-28,ECONOMY_SAVER,3812.54,554.55,1525.02,1039.78,3119.35,6931.89
DEL,CCU,BW2,2026-10-05,2026-09-28,ECONOMY_FLEX,5359.73,779.6,2143.89,1461.74,4385.23,9744.96
DEL,CCU,BW2,2026-10-05,2026-09-28,PREMIUM_ECONOMY,7693.2,1119.01,3077.28,2098.14,6294.43,13987.63
DEL,CCU,BW2,2026-10-05,2026-09-28,BUSINESS,14445.89,2101.22,5778.36,3939.78,11819.36,26265.25
DEL,CCU,BW2,2026-10-12,2026-09-28,ECONOMY_SAVER,3183.69,463.08,1273.47,868.28,2604.83,5788.52
DEL,CCU,BW2,2026-10-12,2026-09-28,ECONOMY_FLEX,4150.36,603.69,1660.14,1131.92,3395.75,7546.11
DEL,CCU,BW2,2026-10-12,2026-09-28,PREMIUM_ECONOMY,6771.91,985.0,2708.76,1846.89,5540.65,12312.56
DEL,CCU,BW2,2026-10-12,2026-09-28,BUSINESS,12426.78,1807.53,4970.71,3389.12,10167.36,22594.14
DEL,CCU,BW2,2026-10-27,2026-09-28,ECONOMY_SAVER,3326.86,483.91,1330.74,907.32,2721.97,6048.83
DEL,CCU,BW2,2026-10-27,2026-09-28,ECONOMY_FLEX,4116.37,598.74,1646.55,1122.64,3367.93,7484.3
DEL,CCU,BW2,2026-10-27,2026-09-28,PREMIUM_ECONOMY,6853.86,996.93,2741.55,1869.23,5607.71,12461.57
DEL,CCU,BW2,2026-11-06,2026-09-28,ECONOMY_SAVER,2650.65,385.55,1060.26,722.91,2168.72,4819.37
DEL,CCU,BW2,2026-11-06,2026-09-28,ECONOMY_FLEX,3533.41,513.95,1413.37,963.66,2890.98,6424.39
DEL,CCU,BW2,2026-11-06,2026-09-28,PREMIUM_ECONOMY,6024.69,876.32,2409.88,1643.09,4929.29,10953.98
DEL,CCU,BW2,2026-11-06,2026-09-28,BUSINESS,10189.83,1482.16,4075.93,2779.05,8337.14,18526.97
DEL,CCU,NS3,2026-09-28,2026-09-28,ECONOMY_SAVER,5532.79,804.77,2213.11,1508.94,4526.82,10059.61
DEL,CCU,NS3,2026-09-28,2026-09-28,ECONOMY_FLEX,7536.08,1096.16,3014.43,2055.29,6165.88,13701.96
DEL,CCU,NS3,2026-09-28,2026-09-28,PREMIUM_ECONOMY,12407.9,1804.78,4963.16,3383.97,10151.91,22559.81
DEL,CCU,NS3,2026-09-28,2026-09-28,BUSINESS,22520.29,3275.68,9008.12,6141.89,18425.69,40945.98
DEL,CCU,NS3,2026-10-05,2026-09-28,ECONOMY_SAVER,4323.75,628.91,1729.5,1179.2,3537.61,7861.36
DEL,CCU,NS3,2026-10-05,2026-09-28,ECONOMY_FLEX,6138.68,892.9,2455.47,1674.18,5022.55,11161.23
DEL,CCU,NS3,2026-10-12,2026-09-28,ECONOMY_SAVER,3788.06,550.99,1515.23,1033.11,3099.33,6887.39
DEL,CCU,NS3,2026-10-12,2026-09-28,ECONOMY_FLEX,5066.08,736.88,2026.43,1381.66,4144.97,9211.05
DEL,CCU,NS3,2026-10-23,2026-09-28,ECONOMY_SAVER,3862.32,561.79,1544.93,1053.36,3160.08,7022.4
DEL,CCU,NS3,2026-10-23,2026-09-28,ECONOMY_FLEX,5616.26,816.91,2246.5,1531.71,4595.12,10211.38
DEL,CCU,NS3,2026-10-23,2026-09-28,BUSINESS,14703.75,2138.73,5881.5,4010.11,12030.34,26734.09
DEL,CCU,NS3,2026-11-21,2026-09-28,ECONOMY_SAVER,2891.03,420.51,1156.41,788.46,2365.38,5256.41
DEL,CCU,NS3,2026-11-21,2026-09-28,ECONOMY_FLEX,3960.74,576.11,1584.3,1080.2,3240.61,7201.35
DEL,CCU,NS3,2026-11-21,2026-09-28,PREMIUM_ECONOMY,6635.92,965.22,2654.37,1809.8,5429.39,12065.31
DEL,CCU,NS3,2026-11-21,2026-09-28,BUSINESS,11377.75,1654.94,4551.1,3103.02,9309.06,20686.81
DEL,CCU,CE9,2026-09-28,2026-09-28,ECONOMY_SAVER,4324.27,628.98,1729.71,1179.34,3538.03,7862.3
DEL,CCU,CE9,2026-09-28,2026-09-28,ECONOMY_FLEX,5707.2,830.14,2282.88,1556.5,4669.52,10376.72
DEL,CCU,CE9,2026-09-28,2026-09-28,PREMIUM_ECONOMY,8878.8,1291.46,3551.52,2421.5,7264.48,16143.28
DEL,CCU,CE9,2026-10-05,2026-09-28,ECONOMY_SAVER,3643.34,529.94,1457.34,993.64,2980.92,6624.26
DEL,CCU,CE9,2026-10-05,2026-09-28,ECONOMY_FLEX,4905.58,713.54,1962.23,1337.89,4013.66,8919.24
DEL,CCU,CE9,2026-10-05,2026-09-28,PREMIUM_ECONOMY,7093.36,1031.76,2837.34,1934.56,5803.66,12897.02
DEL,CCU,CE9,2026-10-05,2026-09-28,BUSINESS,13343.71,1940.9,5337.48,3639.2,10917.58,24261.29
DEL,CCU,CE9,2026-10-12,2026-09-28,ECONOMY_SAVER,3038.0,441.89,1215.2,828.55,2485.64,5523.64
DEL,CCU,CE9,2026-10-12,2026-09-28,ECONOMY_FLEX,3902.62,567.65,1561.05,1064.36,3193.06,7095.68
DEL,CCU,CE9,2026-10-12,2026-09-28,BUSINESS,10951.53,1592.95,4380.61,2986.78,8960.34,19911.87
DEL,CCU,CE9,2026-10-27,2026-09-28,ECONOMY_SAVER,3039.53,442.11,1215.81,828.96,2486.88,5526.41
DEL,CCU,CE9,2026-10-27,2026-09-28,ECONOMY_FLEX,3964.85,576.71,1585.94,1081.32,3243.97,7208.82
DEL,CCU,CE9,2026-10-27,2026-09-28,PREMIUM_ECONOMY,6540.06,951.28,2616.02,1783.65,5350.95,11891.01
DEL,CCU,CE9,2026-11-12,2026-09-28,ECONOMY_SAVER,2238.03,325.53,895.21,610.38,1831.12,4069.15
DEL,CCU,CE9,2026-11-12,2026-09-28,ECONOMY_FLEX,3008.53,437.6,1203.41,820.51,2461.52,5470.05
DEL,CCU,CE9,2026-11-12,2026-09-28,BUSINESS,8927.4,1298.53,3570.96,2434.75,7304.24,16231.64
CCU,DEL,SA1,2026-09-28,2026-09-28,ECONOMY_SAVER,4743.52,689.97,1897.41,1293.69,3881.07,8624.59
CCU,DEL,SA1,2026-09-28,2026-09-28,ECONOMY_FLEX,7011.06,1019.79,2804.42,1912.11,5736.32,12747.38
CCU,DEL,SA1,2026-09-28,2026-09-28,PREMIUM_ECONOMY,10435.04,1517.82,4174.02,2845.92,8537.76,18972.8
CCU,DEL,SA1,2026-10-02,2026-09-28,ECONOMY_SAVER,4865.71,707.74,1946.28,1327.01,3981.03,8846.74
CCU,DEL,SA1,2026-10-02,2026-09-28,ECONOMY_FLEX,6413.97,932.94,2565.59,1749.26,5247.79,11661.76
CCU,DEL,SA1,2026-10-02,2026-09-28,PREMIUM_ECONOMY,10151.31,1476.55,4060.52,2768.55,8305.62,18456.93
CCU,DEL,SA1,2026-10-02,2026-09-28,BUSINESS,17864.75,2598.51,7145.9,4872.21,14616.62,32481.37
CCU,DEL,SA1,2026-10-10,2026-09-28,ECONOMY_SAVER,3645.22,530.21,1458.09,994.16,2982.46,6627.68
CCU,DEL,SA1,2026-10-10,2026-09-28,ECONOMY_FLEX,4855.97,706.32,1942.39,1324.36,3973.07,8829.04
CCU,DEL,SA1,2026-10-10,2026-09-28,PREMIUM_ECONOMY,7288.37,1060.13,2915.35,1987.73,5963.21,13251.58
CCU,DEL,SA1,2026-10-10,2026-09-28,BUSINESS,14328.35,2084.12,5731.34,3907.74,11723.2,26051.55
CCU,DEL,SA1,2026-10-25,2026-09-28,ECONOMY_SAVER,3655.36,531.69,1462.14,996.92,2990.75,6646.11
CCU,DEL,SA1,2026-10-25,2026-09-28,ECONOMY_FLEX,4490.79,653.21,1796.32,1224.76,3674.29,8165.08
CCU,DEL,SA1,2026-10-25,2026-09-28,BUSINESS,13185.22,1917.85,5274.09,3595.97,10787.91,23973.13
CCU,DEL,SA1,2026-11-14,2026-09-28,ECONOMY_SAVER,2708.05,393.9,1083.22,738.56,2215.68,4923.73
CCU,DEL,SA1,2026-11-14,2026-09-28,ECONOMY_FLEX,3706.77,539.17,1482.71,1010.93,3032.81,6739.58
CCU,DEL,SA1,2026-11-14,2026-09-28,PREMIUM_ECONOMY,5731.16,833.62,2292.47,1563.05,4689.14,10420.3
CCU,DEL,NS3,2026-09-29,2026-09-28,ECONOMY_SAVER,5101.68,742.06,2040.67,1391.37,4174.1,9275.78
CCU,DEL,NS3,2026-09-29,2026-09-28,ECONOMY_FLEX,7538.84,1096.56,3015.54,2056.04,6168.14,13706.98
CCU,DEL,NS3,2026-10-03,2026-09-28,ECONOMY_SAVER,4613.37,671.04,1845.35,1258.18,3774.57,8387.94
CCU,DEL,NS3,2026-10-03,2026-09-28,ECONOMY_FLEX,6518.42,948.13,2607.37,1777.76,5333.26,11851.68
CCU,DEL,NS3,2026-10-03,2026-09-28,PREMIUM_ECONOMY,10160.46,1477.89,4064.19,2771.03,8313.11,18473.57
CCU,DEL,NS3,2026-10-03,2026-09-28,BUSINESS,18025.4,2621.88,7210.16,4916.01,14748.05,32773.45
CCU,DEL,NS3,2026-10-09,2026-09-28,ECONOMY_SAVER,4194.4,610.09,1677.76,1143.93,3431.78,7626.18
CCU,DEL,NS3,2026-10-09,2026-09-28,ECONOMY_FLEX,6060.79,881.57,2424.31,1652.94,4958.82,11019.61
CCU,DEL,NS3,2026-10-09,2026-09-28,PREMIUM_ECONOMY,9532.33,1386.52,3812.93,2599.73,7799.18,17331.51
CCU,DEL,NS3,2026-10-17,2026-09-28,ECONOMY_SAVER,4251.15,618.35,1700.46,1159.41,3478.22,7729.37
CCU,DEL,NS3,2026-10-17,2026-09-28,ECONOMY_FLEX,5620.0,817.45,2248.0,1532.73,4598.18,10218.18
CCU,DEL,NS3,2026-10-17,2026-09-28,PREMIUM_ECONOMY,9152.58,1331.28,3661.03,2496.17,7488.48,16641.06
CCU,DEL,NS3,2026-10-17,2026-09-28,BUSINESS,15204.2,2211.52,6081.68,4146.6,12439.8,27644.0
CCU,DEL,NS3,2026-11-23,2026-09-28,ECONOMY_SAVER,3088.04,449.17,1235.22,842.19,2526.58,5614.62
CCU,DEL,NS3,2026-11-23,2026-09-28,ECONOMY_FLEX,3736.07,543.43,1494.43,1018.93,3056.79,6792.86
DEL,HYD,BW2,2026-09-28,2026-09-28,ECONOMY_SAVER,4423.07,643.36,1769.23,1206.29,3618.88,8041.95
DEL,HYD,BW2,2026-09-28,2026-09-28,ECONOMY_FLEX,5693.46,828.14,2277.38,1552.76,4658.28,10351.74
DEL,HYD,BW2,2026-10-05,2026-09-28,ECONOMY_SAVER,3739.71,543.96,1495.89,1019.92,3059.77,6799.48
DEL,HYD,BW2,2026-10-05,2026-09-28,ECONOMY_FLEX,4666.67,678.79,1866.67,1272.73,3818.19,8484.86
DEL,HYD,BW2,2026-10-05,2026-09-28,PREMIUM_ECONOMY,7976.61,1160.23,3190.64,2175.45,6526.32,14502.93
DEL,HYD,BW2,2026-10-05,2026-09-28,BUSINESS,14339.55,2085.75,5735.82,3910.79,11732.36,26071.91
DEL,HYD,BW2,2026-10-12,2026-09-28,ECONOMY_SAVER,3106.33,451.83,1242.53,847.19,2541.55,5647.88
DEL,HYD,BW2,2026-10-12,2026-09-28,ECONOMY_FLEX,4296.19,624.9,1718.47,1171.69,3515.06,7811.25
DEL,HYD,BW2,2026-10-12,2026-09-28,BUSINESS,11092.88,1613.51,4437.15,3025.34,9076.0,20168.88
DEL,HYD,BW2,2026-10-14,2026-09-28,ECONOMY_SAVER,3174.65,461.77,1269.86,865.81,2597.44,5772.09
DEL,HYD,BW2,2026-10-14,2026-09-28,ECONOMY_FLEX,4082.17,593.77,1632.87,1113.31,3339.95,7422.12
DEL,HYD,BW2,2026-10-14,2026-09-28,PREMIUM_ECONOMY,6426.09,934.7,2570.44,1752.57,5257.71,11683.8
DEL,HYD,BW2,2026-10-14,2026-09-28,BUSINESS,11238.86,1634.74,4495.55,3065.15,9195.44,20434.3
DEL,HYD,BW2,2026-11-10,2026-09-28,ECONOMY_SAVER,2354.39,342.46,941.76,642.1,1926.32,4280.71
DEL,HYD,BW2,2026-11-10,2026-09-28,ECONOMY_FLEX,3266.22,475.09,1306.49,890.79,2672.37,5938.59
DEL,HYD,BW2,2026-11-10,2026-09-28,BUSINESS,8764.34,1274.81,3505.74,2390.28,7170.83,15935.17
DEL,HYD,NS3,2026-09-29,2026-09-28,ECONOMY_SAVER,5091.82,740.63,2036.73,1388.67,4166.03,9257.85
DEL,HYD,NS3,2026-09-29,2026-09-28,ECONOMY_FLEX,7028.75,1022.36,2811.5,1916.93,5750.79,12779.54
DEL,HYD,NS3,2026-09-29,2026-09-28,BUSINESS,19418.47,2824.5,7767.39,5295.95,15887.84,35306.31
DEL,HYD,NS3,2026-10-02,2026-09-28,ECONOMY_SAVER,4898.71,712.54,1959.48,1336.02,4008.04,8906.75
DEL,HYD,NS3,2026-10-02,2026-09-28,ECONOMY_FLEX,7267.13,1057.04,2906.85,1981.94,5945.83,13212.96
DEL,HYD,NS3,2026-10-06,2026-09-28,ECONOMY_SAVER,4317.8,628.04,1727.12,1177.58,3532.74,7850.54
DEL,HYD,NS3,2026-10-06,2026-09-28,ECONOMY_FLEX,5522.39,803.26,2208.95,1506.1,4518.31,10040.7
DEL,HYD,NS3,2026-10-06,2026-09-28,PREMIUM_ECONOMY,9390.83,1365.94,3756.33,2561.13,7683.4,17074.23
DEL,HYD,NS3,2026-10-06,2026-09-28,BUSINESS,16616.99,2417.02,6646.8,4531.9,13595.72,30212.71
DEL,HYD,NS3,2026-10-26,2026-09-28,ECONOMY_SAVER,3599.16,523.51,1439.66,981.6,2944.77,6543.93
DEL,HYD,NS3,2026-10-26,2026-09-28,ECONOMY_FLEX,4865.75,707.75,1946.3,1327.02,3981.07,8846.82
DEL,HYD,NS3,2026-10-26,2026-09-28,BUSINESS,14035.54,2041.53,5614.22,3827.87,11483.62,25519.16
DEL,HYD,NS3,2026-11-16,2026-09-28,ECONOMY_SAVER,2847.63,414.2,1139.05,776.62,2329.87,5177.5
DEL,HYD,NS3,2026-11-16,2026-09-28,ECONOMY_FLEX,3753.45,545.96,1501.38,1023.67,3071.01,6824.46
HYD,DEL,BW2,2026-09-29,2026-09-28,ECONOMY_SAVER,4347.96,632.43,1739.18,1185.81,3557.42,7905.38
HYD,DEL,BW2,2026-09-29,2026-09-28,ECONOMY_FLEX,5406.16,786.35,2162.47,1474.41,4423.23,9829.39
HYD,DEL,BW2,2026-09-29,2026-09-28,PREMIUM_ECONOMY,9102.64,1324.02,3641.06,2482.54,7447.62,16550.26
HYD,DEL,BW2,2026-10-04,2026-09-28,ECONOMY_SAVER,4028.06,585.9,1611.22,1098.56,3295.68,7323.74
HYD,DEL,BW2,2026-10-04,2026-09-28,ECONOMY_FLEX,5342.6,777.11,2137.04,1457.07,4371.22,9713.82
HYD,DEL,BW2,2026-10-09,2026-09-28,ECONOMY_SAVER,3371.03,490.33,1348.41,919.37,2758.11,6129.14
HYD,DEL,BW2,2026-10-09,2026-09-28,ECONOMY_FLEX,4931.57,717.32,1972.63,1344.97,4034.92,8966.49
HYD,DEL,BW2,2026-10-09,2026-09-28,PREMIUM_ECONOMY,7199.18,1047.15,2879.67,1963.41,5890.23,13089.41
HYD,DEL,BW2,2026-10-09,2026-09-28,BUSINESS,13287.35,1932.7,5314.94,3623.82,10871.46,24158.81
HYD,DEL,BW2,2026-10-17,2026-09-28,ECONOMY_SAVER,3138.11,456.45,1255.24,855.85,2567.54,5705.65
HYD,DEL,BW2,2026-10-17,2026-09-28,ECONOMY_FLEX,4516.09,656.89,1806.44,1231.66,3694.99,8211.08
HYD,DEL,BW2,2026-11-13,2026-09-28,ECONOMY_SAVER,2610.64,379.73,1044.25,711.99,2135.97,4746.61
HYD,DEL,BW2,2026-11-13,2026-09-28,ECONOMY_FLEX,3233.37,470.31,1293.35,881.82,2645.48,5878.85
HYD,DEL,NS3,2026-09-29,2026-09-28,ECONOMY_SAVER,5388.97,783.85,2155.59,1469.72,4409.16,9798.13
HYD,DEL,NS3,2026-09-29,2026-09-28,ECONOMY_FLEX,6733.47,979.41,2693.39,1836.41,5509.21,12242.68
HYD,DEL,NS3,2026-09-29,2026-09-28,PREMIUM_ECONOMY,10596.22,1541.27,4238.49,2889.88,8669.64,19265.86
HYD,DEL,NS3,2026-10-05,2026-09-28,ECONOMY_SAVER,4469.83,650.16,1787.93,1219.05,3657.14,8126.97
HYD,DEL,NS3,2026-10-05,2026-09-28,ECONOMY_FLEX,5793.58,842.7,2317.43,1580.07,4740.2,10533.78
HYD,DEL,NS3,2026-10-05,2026-09-28,BUSINESS,15769.92,2293.81,6307.97,4300.89,12902.67,28672.59
HYD,DEL,NS3,2026-10-07,2026-09-28,ECONOMY_SAVER,4152.45,603.99,1660.98,1132.49,3397.46,7549.91
HYD,DEL,NS3,2026-10-07,2026-09-28,ECONOMY_FLEX,5432.79,790.22,2173.12,1481.67,4445.01,9877.8
HYD,DEL,NS3,2026-10-07,2026-09-28,PREMIUM_ECONOMY,8516.16,1238.71,3406.46,2322.6,6967.77,15483.93
HYD,DEL,NS3,2026-10-07,2026-09-28,BUSINESS,14605.79,2124.48,5842.32,3983.39,11950.19,26555.98
HYD,DEL,NS3,2026-10-19,2026-09-28,ECONOMY_SAVER,3743.83,544.56,1497.53,1021.04,3063.13,6806.96
HYD,DEL,NS3,2026-10-19,2026-09-28,ECONOMY_FLEX,5469.15,795.51,2187.66,1491.58,4474.75,9943.9
HYD,DEL,NS3,2026-10-19,2026-09-28,PREMIUM_ECONOMY,8067.97,1173.52,3227.19,2200.36,6601.07,14669.04
HYD,DEL,NS3,2026-10-19,2026-09-28,BUSINESS,15127.46,2200.36,6050.99,4125.67,12377.02,27504.48
HYD,DEL,NS3,2026-10-31,2026-09-28,ECONOMY_SAVER,3050.11,443.65,1220.05,831.85,2495.55,5545.66
HYD,DEL,NS3,2026-10-31,2026-09-28,ECONOMY_FLEX,4118.2,599.01,1647.28,1123.15,3369.44,7487.64
HYD,DEL,NS3,2026-10-31,2026-09-28,PREMIUM_ECONOMY,6628.58,964.16,2651.43,1807.8,5423.39,12051.97
HYD,DEL,NS3,2026-10-31,2026-09-28,BUSINESS,11611.67,1688.97,4644.67,3166.81,9500.45,21112.12
HYD,DEL,CE9,2026-09-28,2026-09-28,ECONOMY_SAVER,3862.05,561.75,1544.82,1053.29,3159.86,7021.91
HYD,DEL,CE9,2026-09-28,2026-09-28,ECONOMY_FLEX,5285.88,768.86,2114.35,1441.6,4324.81,9610.69
HYD,DEL,CE9,2026-09-28,2026-09-28,PREMIUM_ECONOMY,8274.77,1203.6,3309.91,2256.76,6770.27,15045.04
HYD,DEL,CE9,2026-09-28,2026-09-28,BUSINESS,15532.51,2259.27,6213.0,4236.15,12708.42,28240.93
HYD,DEL,CE9,2026-10-02,2026-09-28,ECONOMY_SAVER,3672.86,534.23,1469.14,1001.69,3005.06,6677.92
HYD,DEL,CE9,2026-10-02,2026-09-28,ECONOMY_FLEX,5203.7,756.9,2081.48,1419.2,4257.58,9461.28
HYD,DEL,CE9,2026-10-02,2026-09-28,PREMIUM_ECONOMY,8072.21,1174.14,3228.89,2201.51,6604.54,14676.75
HYD,DEL,CE9,2026-10-02,2026-09-28,BUSINESS,14126.9,2054.82,5650.76,3852.79,11558.37,25685.27
HYD,DEL,CE9,2026-10-11,2026-09-28,ECONOMY_SAVER,2956.98,430.11,1182.79,806.44,2419.34,5376.32
HYD,DEL,CE9,2026-10-11,2026-09-28,ECONOMY_FLEX,3968.24,577.2,1587.3,1082.24,3246.74,7214.98
HYD,DEL,CE9,2026-10-11,2026-09-28,PREMIUM_ECONOMY,6353.42,924.13,2541.37,1732.75,5198.25,11551.67
HYD,DEL,CE9,2026-10-21,2026-09-28,ECONOMY_SAVER,2912.46,423.63,1164.98,794.31,2382.92,5295.38
HYD,DEL,CE9,2026-10-21,2026-09-28,ECONOMY_FLEX,3830.34,557.14,1532.13,1044.64,3133.91,6964.25
HYD,DEL,CE9,2026-11-20,2026-09-28,ECONOMY_SAVER,2288.27,332.84,915.31,624.07,1872.22,4160.49
HYD,DEL,CE9,2026-11-20,2026-09-28,ECONOMY_FLEX,3157.03,459.2,1262.81,861.02,2583.03,5740.06
HYD,DEL,CE9,2026-11-20,2026-09-28,PREMIUM_ECONOMY,4842.17,704.32,1936.87,1320.58,3961.77,8803.94
HYD,DEL,CE9,2026-11-20,2026-09-28,BUSINESS,8901.55,1294.77,3560.62,2427.7,7283.09,16184.64
BLR,HYD,SA1,2026-09-28,2026-09-28,ECONOMY_SAVER,2796.68,406.79,1118.67,762.74,2288.2,5084.88
BLR,HYD,SA1,2026-09-28,2026-09-28,ECONOMY_FLEX,3890.75,565.93,1556.3,1061.11,3183.34,7074.09
BLR,HYD,SA1,2026-09-28,2026-09-28,BUSINESS,10775.38,1567.33,4310.15,2938.74,8816.22,19591.6
BLR,HYD,SA1,2026-10-03,2026-09-28,ECONOMY_SAVER,2575.47,374.61,1030.19,702.4,2107.2,4682.67
BLR,HYD,SA1,2026-10-03,2026-09-28,ECONOMY_FLEX,3347.7,486.94,1339.08,913.0,2739.02,6086.72
BLR,HYD,SA1,2026-10-03,2026-09-28,PREMIUM_ECONOMY,5348.72,778.0,2139.49,1458.73,4376.22,9724.94
BLR,HYD,SA1,2026-10-08,2026-09-28,ECONOMY_SAVER,2182.66,317.48,873.07,595.27,1785.82,3968.48
BLR,HYD,SA1,2026-10-08,2026-09-28,ECONOMY_FLEX,3124.83,454.52,1249.93,852.23,2556.68,5681.51
BLR,HYD,SA1,2026-10-20,2026-09-28,ECONOMY_SAVER,2144.54,311.93,857.82,584.87,1754.62,3899.16
BLR,HYD,SA1,2026-10-20,2026-09-28,ECONOMY_FLEX,2916.47,424.21,1166.59,795.4,2386.2,5302.67
BLR,HYD,SA1,2026-11-19,2026-09-28,ECONOMY_SAVER,1556.82,226.45,622.73,424.59,1273.77,2830.59
BLR,HYD,SA1,2026-11-19,2026-09-28,ECONOMY_FLEX,2179.71,317.05,871.88,594.47,1783.4,3963.11
BLR,HYD,SA1,2026-11-19,2026-09-28,BUSINESS,6144.5,893.74,2457.8,1675.77,5027.31,11171.81
BLR,HYD,BW2,2026-09-30,2026-09-28,ECONOMY_SAVER,2537.83,369.14,1015.13,692.13,2076.4,4614.23
BLR,HYD,BW2,2026-09-30,2026-09-28,ECONOMY_FLEX,3448.12,501.54,1379.25,940.39,2821.18,6269.3
BLR,HYD,BW2,2026-10-02,2026-09-28,ECONOMY_SAVER,2460.86,357.94,984.34,671.15,2013.43,4474.29
BLR,HYD,BW2,2026-10-02,2026-09-28,ECONOMY_FLEX,3393.38,493.58,1357.35,925.48,2776.41,6169.79
BLR,HYD,BW2,2026-10-02,2026-09-28,BUSINESS,9239.5,1343.93,3695.8,2519.86,7559.59,16799.09
BLR,HYD,BW2,2026-10-12,2026-09-28,ECONOMY_SAVER,1896.59,275.87,758.64,517.25,1551.76,3448.35
BLR,HYD,BW2,2026-10-12,2026-09-28,ECONOMY_FLEX,2516.91,366.1,1006.76,686.43,2059.29,4576.2
BLR,HYD,BW2,2026-10-23,2026-09-28,ECONOMY_SAVER,1961.99,285.38,784.8,535.09,1605.27,3567.26
BLR,HYD,BW2,2026-10-23,2026-09-28,ECONOMY_FLEX,2699.75,392.69,1079.9,736.3,2208.89,4908.64
BLR,HYD,BW2,2026-10-23,2026-09-28,PREMIUM_ECONOMY,3807.14,553.77,1522.86,1038.3,3114.93,6922.07
BLR,HYD,BW2,2026-11-01,2026-09-28,ECONOMY_SAVER,1626.74,236.62,650.69,443.65,1330.96,2957.7
BLR,HYD,BW2,2026-11-01,2026-09-28,ECONOMY_FLEX,2218.51,322.69,887.41,605.05,1815.15,4033.66
BLR,HYD,BW2,2026-11-01,2026-09-28,BUSINESS,6390.85,929.58,2556.34,1742.95,5228.87,11619.72
BLR,HYD,NS3,2026-09-30,2026-09-28,ECONOMY_SAVER,3099.19,450.79,1239.68,845.23,2535.7,5634.89
BLR,HYD,NS3,2026-09-30,2026-09-28,ECONOMY_FLEX,4290.92,624.13,1716.37,1170.25,3510.75,7801.67
BLR,HYD,NS3,2026-09-30,2026-09-28,PREMIUM_ECONOMY,6514.63,947.58,2605.85,1776.73,5330.16,11844.79
BLR,HYD,NS3,2026-10-02,2026-09-28,ECONOMY_SAVER,3087.95,449.16,1235.18,842.16,2526.5,5614.45
BLR,HYD,NS3,2026-10-02,2026-09-28,ECONOMY_FLEX,4044.35,588.27,1617.74,1103.0,3309.01,7353.36
BLR,HYD,NS3,2026-10-02,2026-09-28,PREMIUM_ECONOMY,6290.36,914.96,2516.14,1715.56,5146.66,11437.02
BLR,HYD,NS3,2026-10-09,2026-09-28,ECONOMY_SAVER,2574.12,374.42,1029.65,702.03,2106.1,4680.22
BLR,HYD,NS3,2026-10-09,2026-09-28,ECONOMY_FLEX,3680.42,535.33,1472.17,1003.76,3011.26,6691.68
BLR,HYD,NS3,2026-10-09,2026-09-28,BUSINESS,9388.79,1365.64,3755.52,2560.58,7681.74,17070.53
BLR,HYD,NS3,2026-10-25,2026-09-28,ECONOMY_SAVER,2331.04,339.06,932.41,635.74,1907.21,4238.25
BLR,HYD,NS3,2026-10-25,2026-09-28,ECONOMY_FLEX,2986.82,434.45,1194.73,814.58,2443.76,5430.58
BLR,HYD,NS3,2026-10-25,2026-09-28,PREMIUM_ECONOMY,4586.27,667.09,1834.51,1250.81,3752.41,8338.68
BLR,HYD,NS3,2026-11-11,2026-09-28,ECONOMY_SAVER,1832.77,266.58,733.11,499.85,1499.54,3332.31
BLR,HYD,NS3,2026-11-11,2026-09-28,ECONOMY_FLEX,2323.36,337.94,929.34,633.65,1900.93,4224.29
BLR,HYD,NS3,2026-11-11,2026-09-28,PREMIUM_ECONOMY,3694.5,537.38,1477.8,1007.6,3022.78,6717.28
BLR,HYD,CE9,2026-10-01,2026-09-28,ECONOMY_SAVER,2392.33,347.98,956.93,652.45,1957.36,4349.69
BLR,HYD,CE9,2026-10-01,2026-09-28,ECONOMY_FLEX,2943.07,428.08,1177.23,802.65,2407.96,5351.03
BLR,HYD,CE9,2026-10-01,2026-09-28,PREMIUM_ECONOMY,5052.72,734.94,2021.09,1378.02,4134.05,9186.77
BLR,HYD,CE9,2026-10-01,2026-09-28,BUSINESS,8485.15,1234.2,3394.06,2314.14,6942.4,15427.55
BLR,HYD,CE9,2026-10-04,2026-09-28,ECONOMY_SAVER,2326.29,338.37,930.51,634.44,1903.32,4229.61
BLR,HYD,CE9,2026-10-04,2026-09-28,ECONOMY_FLEX,3111.54,452.59,1244.61,848.6,2545.8,5657.34
BLR,HYD,CE9,2026-10-04,2026-09-28,BUSINESS,9036.79,1314.44,3614.72,2464.58,7393.74,16430.53
BLR,HYD,CE9,2026-10-07,2026-09-28,ECONOMY_SAVER,1889.59,274.85,755.84,515.34,1546.03,3435.62
BLR,HYD,CE9,2026-10-07,2026-09-28,ECONOMY_FLEX,2629.52,382.48,1051.81,717.14,2151.43,4780.95
BLR,HYD,CE9,2026-10-07,2026-09-28,PREMIUM_ECONOMY,4011.92,583.55,1604.77,1094.16,3282.48,7294.4
BLR,HYD,CE9,2026-10-28,2026-09-28,ECONOMY_SAVER,1406.7,204.61,562.68,383.65,1150.94,2557.64
